Random waveform, supplied seed
Total number of intervals = 180 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036)
Average QPS expected = 56542
Timestamp start: 1778411400258
Timestamp end: 1778413200580

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      469.8   262.9    74.4   164.5   198.3   426.9   527.2   582.8   626.7   687.8   806.9  1003.3  1237.4  1486.2  7078.3 106342.3   106314
read      472.6   283.6    74.4   152.8   181.3   436.1   536.5   585.8   627.6   697.2   906.6  1045.6  1230.1  1474.5  7129.0 105065.0   105027
read      441.3   264.9    74.4   146.9   172.6   403.2   502.9   550.4   589.4   649.6   806.8   978.2  1160.2  1381.2  7091.1  96976.3    96867
read      319.0   156.3    74.4   136.0   154.7   293.5   360.4   399.0   428.9   465.1   512.4   592.1   798.2  1073.6  2737.1  89471.8    89493
read      284.0   117.1    74.4   132.2   147.7   277.2   333.8   362.0   381.2   402.7   431.6   473.6   561.2   697.0  2526.2  50545.6    50538
read      274.0    90.3    86.8   149.6   168.5   273.5   305.0   322.2   336.0   351.0   370.5   400.5   470.0   741.5  2819.6  22031.5    22083
read      281.1   113.9    80.4   131.8   147.0   277.2   330.8   357.4   375.0   396.2   423.2   463.6   546.0   689.4  2451.8  48592.5    48618
read      352.3   205.6    74.4   138.5   158.3   308.5   388.1   438.0   476.6   522.8   583.5   705.4  1081.0  1338.5  4094.7  94441.7    94298
read      288.8   162.9    74.4   129.8   145.3   271.0   333.0   365.7   388.6   415.4   450.8   504.2   627.3  1482.2  5285.2  63477.4    63579
read      280.6   130.1    74.4   128.1   142.9   265.3   327.1   359.6   381.9   407.3   440.2   491.4   587.8   764.0  2832.9  64533.7    64573
read      279.6   125.9    74.4   127.3   142.4   262.2   322.7   356.3   379.9   407.1   443.2   497.0   600.3   788.8  2268.7  77039.9    77178
read      285.8   103.9    86.8   147.4   165.0   285.7   325.3   346.1   361.2   377.1   398.9   432.0   504.3   666.1  3332.3  29838.4    29824
read      280.6   126.2    74.4   128.6   143.7   265.7   327.2   359.7   382.0   407.1   439.5   489.6   586.4   751.4  3079.3  64470.4    64495
read      273.7    99.0    86.8   150.6   169.8   272.5   303.2   320.7   334.5   349.2   368.9   398.5   466.7   663.7  3201.5  20897.2    20917
read      284.7   130.9    74.4   129.4   145.5   266.9   326.4   359.7   383.7   412.1   450.2   506.4   622.1   835.9  2718.2  85603.4    85651
read      279.0   125.6    80.4   128.3   142.9   265.5   325.4   357.1   378.4   402.8   434.3   483.8   578.9   752.9  3316.1  61908.3    61935
read      281.2   126.6    80.4   131.4   146.4   274.8   328.8   356.5   374.7   397.0   425.8   468.8   557.7   748.6  3685.8  50221.6    50216
read      280.1   128.6    74.4   127.7   142.7   263.3   324.3   357.3   380.3   406.8   442.0   496.1   599.7   793.0  3240.7  72140.4    72251
read      283.4   126.2    74.4   129.1   144.3   267.3   327.9   360.6   383.7   410.6   446.1   501.2   612.5   806.9  2236.1  71760.6    71798
read      268.1   139.1    80.4   148.4   167.3   263.5   292.5   309.0   320.3   336.7   357.0   389.4   479.3  1273.3  7055.4  19722.9    19701
read      277.2    95.5    86.8   145.2   163.4   277.6   310.9   329.7   343.3   360.4   381.0   414.1   499.2   709.3  3020.5  24958.1    24952
read      285.9   136.4    74.4   129.1   145.0   266.6   327.7   361.7   385.8   414.1   451.9   509.7   634.3  1013.9  3205.4  81789.9    81838
read      282.8   105.3    80.4   144.4   162.3   281.4   316.6   336.9   351.4   369.3   393.6   432.6   542.1   813.2  2786.1  26661.5    26648
read      278.4   118.1    80.4   145.0   163.2   276.8   310.5   329.7   343.5   361.1   383.1   420.5   512.0   829.6  4243.8  24885.8    24837
read      272.9    94.3    80.4   140.0   156.7   275.7   309.7   328.4   342.0   358.5   378.0   410.1   490.4   632.3  2395.4  29380.1    29420
read      441.3   244.4    80.4   157.9   186.8   398.9   496.0   548.4   592.9   660.8   775.1   936.3  1130.7  1372.0  4708.8 103801.9   103882
read      277.1   127.4    74.4   127.3   142.4   262.5   323.3   354.9   375.9   400.3   431.9   480.9   581.0   739.0  3036.5  70260.9    70314
read      277.1   121.1    74.4   127.9   143.0   265.1   325.1   355.6   375.5   398.5   428.0   471.0   561.5   729.1  2661.6  61865.3    61679
read      275.6   112.6    74.4   129.8   145.2   273.0   324.3   349.8   366.8   386.4   410.1   449.5   533.8   681.2  2559.4  49509.0    49557
read      259.6    81.3    80.4   147.6   166.9   258.8   286.7   301.2   312.8   326.3   344.5   372.7   441.5   590.4  2789.2  19344.1    19325
read      238.8    85.0    86.8   157.8   173.7   231.8   253.3   266.6   275.2   287.8   303.5   334.1   409.4  1125.2  3216.7   9129.2     9128
read      299.9   135.2    74.4   135.1   153.2   280.6   340.7   374.1   399.1   429.9   469.7   534.9   682.9  1001.4  2861.7  94864.4    94933
read      266.8    88.7    80.4   142.6   160.6   267.9   298.7   315.7   328.3   343.0   362.8   392.7   460.8   587.4  2861.0  24377.1    24327
read      277.0   123.9    74.4   127.6   142.6   261.3   322.6   354.7   376.2   401.2   433.3   482.9   580.3   740.0  2377.0  71933.0    71896
read      302.6   134.9    74.4   137.2   155.6   285.0   345.0   378.5   402.7   433.2   472.1   535.2   664.7   872.9  2342.7  93750.7    93771
read      265.7    87.3    80.4   147.9   167.0   264.8   293.5   310.2   321.4   337.2   356.5   386.8   459.6   631.5  2650.4  20587.8    20452
read      277.2   105.4    74.4   132.8   149.0   278.1   324.3   347.6   363.9   381.9   403.5   438.9   517.4   648.1  1829.0  42262.5    42338
read      277.0   127.0    74.4   127.6   142.6   260.8   321.7   354.5   376.2   401.3   433.8   483.7   581.5   746.9  2423.4  72490.3    72627
read      277.7   123.6    74.4   127.8   143.4   261.1   320.0   352.5   374.6   400.8   434.8   488.4   590.4   779.0  2692.2  80612.4    80603
read      275.9   109.4    74.4   130.0   145.5   273.1   324.8   350.7   368.0   388.1   412.5   451.1   531.7   667.1  1795.6  49113.9    49049
read      294.0   129.4    74.4   134.0   151.8   277.1   336.0   368.3   391.8   420.6   459.0   518.8   642.0   875.6  2509.4  92117.4    92305
read      278.5   123.6    68.9   128.7   143.9   270.2   327.8   356.2   374.8   397.0   425.1   467.6   560.5   728.4  3274.9  56842.0    56889
read      279.9   123.2    74.4   128.6   144.3   264.0   323.6   355.7   377.8   403.4   437.0   491.3   593.9   789.1  2256.8  77920.4    78036

Total QPS = 56537.8 (101768080 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25136715760 bytes :   13.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
